STP,4__Reporting__on__current__and__planned_adaptation_undertakings_and_support_59
STP,5__Gaps_and_Barriers_63
STP,6__Summary_of_Needs_90
STP,MITIGATION_IN_TERMS_CONTRIBUITION_95
STP,1__Timeframe_96
STP,2__Type_of_contribution_99
STP,3__Target_Level_101
STP,4__GHG_Reduction_106
STP,5__Means_of_Implementation_120
STP,6__Sectors_129
STP,7__Gases_133
STP,8__Accounting_Methodology_136
STP,9__Institutional_Arrangements_143
STP,10__How_is_it_equitable_and_adequate_146
STP,11__Market_mechanisms_of_participation_149
STP,12__Monitoring_and_Progress_Report_154
UKR,Intended_NationallyDetermined_Contribution_INDC_of_Ukraine_to_a_New_Global_Climate_Agreement_0
UKR,1_Introduction_3
UKR,2_Greenhouse_gas_emissions_level_16
UKR,3_Base_year_20
UKR,4_Implementation_period_23
UKR,5_Scope_and_Coverage_26
UKR,51_Greenhouse_gases_28
UKR,52_Economic_Sectorssource_categories_37
UKR,53_Percentage_of_GHG_emissions_covered_43
UKR,54_Land_use_Land_use_change_Forestry_45
UKR,6_Planning_processes_47
UKR,7_Methodological_approaches_63
UKR,71_Metric_65
UKR,72_Methodological_approaches_to_GHG_emissions_and_removals_estimation_and_accounting_67
UKR,73_International_Market_Mechanism_72
UKR,8_Substantiation_of_the_INDC_fairness_and_ambition_77
UKR,9_Next_steps_83
UKR,10_Adaptation_Issue_93
ALB,Intended_Nationally_Determined_Contribution_INDC_of_the_Republic_of_Albania_following_decision_1CP19_and_decision_1CP20_0
ROU,SUBMISSION_BY_LATVIA_AND_THE_EUROPEAN_COMMISSION_ON_BEHALF_OF_THE_EUROPEAN_UNION_AND_ITS_MEMBER_STATES_0
ROU,Subject_Intended_Nationally_Determined_Contribution_of_the_EU_and_its_Member_States_6
ROU,Introduction_8
ROU,Intended_nationally_determined_contribution_INDC_of_the_EU_and_its_Member_States_14
ROU,ANNEX_20
ROU,Intended_Nationally_Determined_Contribution_of_the_EU_and_its_Member_States_21
ROU,Follow_up_107
NPL,Government_of_Nepal_2
NPL,Ministry_of_Population_and_Environment_3
NPL,NATIONALLY_DETERMINED_CONTRIBUTIONS_4
NPL,A_BACKGROUND_8
NPL,1_Nepals_vulnerability_to_climate_change_12
NPL,2_Nepals_Emission_Scenario_28
NPL,B_NEPALS_ENHANCED_ACTIONS_TO_ADDRESS_CLIMATE_CHANGE_36
NPL,1_Institutions_40
NPL,a_Institutional_Strengthening_42
NPL,b_Coordination_Mechanism_46
NPL,2_Policies_Strategies_and_Frameworks_50
NPL,a_Climate_Change_Policy_52
NPL,b_Forestry_Sector_Policies_and_Strategies_56
NPL,c_Energy_Policy_66
NPL,d_EnvironmentFriendly_Vehicle_and_Transport_Policy_72
NPL,e_National_REDD_Strategy_76
NPL,f_Low_Carbon_Economic_Development_Strategy_81
NPL,g_National_Adaptation_Programme_of_Action_85
NPL,h_National_Framework_on_Local_Adaptation_Plan_for_Action_89
NPL,i_National_Adaptation_Plans_93
NPL,j_Environment_Friendly_Local_Governance_Framework_97
NPL,k_Channelling_funding_for_climate_change_activities_112
NPL,3_Adaptation_Actions_118
NPL,a_Adapting_to_climate_change_122
NPL,b_Building_climate_resilience_126
NPL,4_Knowledge_Management_132
NPL,5_Mitigation_Actions_136
NPL,a_Clean_energy_development_pathways_138
NPL,b_Afforestation_and_enhancing_carbon_sequestration_155
NPL,c_Moving_towards_Environmentally_Sustainable_Transport_System_161
NPL,d_Promoting_Climate_Friendly_Practices_in_Agriculture_165
NPL,e_Waste_management_and_air_pollution_Control_169
NPL,f_Building_Codes_173
NPL,C_NEPALs_NDC_177
NPL,Financing_Nepals_NDC_223
ZMB,ZAMBIAS_INTENDED_NATIONALLY_DETERMINED_CONTRIBUTION_INDC_TO_THE_2015_AGREEMENT_ON_CLIMATE_CHANGE_0
ZMB,1INTRODUCTION_2
ZMB,11_Background_4
ZMB,12_National_Circumstances_10
ZMB,2MITIGATION_31
ZMB,21__Contribution_33
ZMB,22__Assumptions_and_Methodological_Approaches_63
ZMB,3ADAPTATION_75
ZMB,31_Adaptation_measures_77
ZMB,32_Approach_for_Adaptation_Measures_85
ZMB,33_Impacts_and_Vulnerability_91
ZMB,34_Planned_Actions_95
ZMB,4PLANNING_PROCESS_124
ZMB,5MEANS_OF_IMPLEMENTATION_TIMEFRAME_AND_MONITORING_136
ZMB,51_Means_of_Implementation_138
ZMB,52_Monitoring_and_Evaluation_142
ZMB,53_Fairness_and_Ambition_146
BRA,FEDERATIVE_REPUBLIC_OF_BRAZIL_0
BRA,INTENDED_NATIONALLY_DETERMINED_CONTRIBUTION_2
BRA,TOWARDS_ACHIEVING_THE_OBJECTIVE_OF_THE_3
BRA,UNITED_NATIONS_FRAMEWORK_CONVENTION_ON_CLIMATE_CHANGE_4
BRA,MITIGATION_14
BRA,ADAPTATION_UNDERTAKINGS_40
BRA,MEANS_OF_IMPLEMENTATION_57
BRA,FEDERATIVE_REPUBLIC_OF_BRAZIL_80
BRA,ADDITIONAL_INFORMATION_ON_THE_INDC_82
BRA,FOR_CLARIFICATION_PURPOSES_ONLY_83
BRA,LONG_TERM_ASPIRATION_87
BRA,FAIRNESS_AND_AMBITION_91
BRA,GLOBAL_TEMPERATURE_POTENTIAL_GTP_METRIC_176
BRA,HISTORICAL_RESPONSIBILITIES_AND_EQUITY_198
THA,Submission_by_Thailand_0
THA,Intended_Nationally_Determined_Contribution_and_Relevant_Information_1
THA,Accompanying_information_7
THA,Consideration_of_fairness_and_ambition_in_light_of_national_circumstances_and_contribution_to_the_ultimate_objective_of_the_Convention_Article_2_18
THA,Adaptation_Efforts_36
THA,Submission_by_Thailand_0
THA,Intended_Nationally_Determined_Contribution_and_Relevant_Information_1
THA,Accompanying_information_7
THA,Consideration_of_fairness_and_ambition_in_light_of_national_circumstances_and_contribution_to_the_ultimate_objective_of_the_Convention_Article_2_18
THA,Adaptation_Efforts_36
BHR,SUBMISSION_BY_BAHRAIN_0
BHR,Special_National_Circumstances_5
BHR,Intended_Nationally_Determined_Contribution_10
BHR,Action_with_mitigation_cobenefits_12
BHR,Adaptation_29
BHR,Adaptation_action_with_mitigation_cobenefits_45
BHR,Means_of_implementation_for_support_contributions_58
MCO,Principality_of_Monaco_national_contribution_1
MCO,1__Preamble_8
MCO,2__The_Principality_of_Monacos_commitments_as_part_of_the_future_international_climate_regime_26
MCO,21_The_Principality_of_Monacos_quantified_commitment_27
MCO,22_Additional_information_and_accounting_assumptions_46
MCO,23_Assumptions_regarding_international_transfer_of_units_71
MCO,3__Principality_of_Monaco_action_plan_80
MCO,4__Adapting_to_climate_change_107
MCO,5__Fairness_and_ambition_of_the_contribution4_125
NGA,NIGERIAS_INTENDED_NATIONALLY_DETERMINED_CONTRIBUTION_0
NGA,1_National_Context_1
NGA,1__Summary_19
NGA,2__National_Development_Strategy_and_Planning_61
NGA,21__Climate_Change_Policy_Framework_71
NGA,22__Climate_Change_Adaptation_83
NGA,221__Impacts_and_Vulnerability_84
NGA,222__Adaptation_Policy_Framework_114
NGA,3__Mitigation_Contributions_Summary_176
NGA,31__Business_as_Usual_emissions_projections_178
NGA,32__Mitigation_potential_assessment_181
NGA,33__Unconditional_contribution_184
NGA,34__Contribution_conditional_on_international_support_187
NGA,4__Mitigation_contributions_193
NGA,41__Background_195
NGA,42__Mitigation_actions_by_sector_245
NGA,421__Agriculture_forests_and_land_use_change_250
NGA,422__Gas_Flaring_259
NGA,423__Energy_264
NGA,424__Transport_and_Infrastructure_282
NGA,425__Manufacturing_290
NGA,426__Shortlived_pollutants_and_air_quality_297
NGA,427__Climate_smart_cities_303
NGA,428__Gender_impacts_and_Social_inclusion_307
NGA,5__Methodology_and_Information_to_facilitate_clarity_transparency_and_understanding_313
NGA,51__Transparency_315
NGA,6__Fairness_and_ambition_322
NGA,7_INDC_Implementation_345
NGA,Annex_1_NASPA_Sectoral_strategies_360
NGA,A_STRATEGIES_FOR_AGRICULTURE_CROPS_AND_LIVESTOCK_363
NGA,B_STRATEGIES_FOR_FRESHWATER_RESOURCES_COASTAL_WATER_RESOURCES_AND_FISHERIES_369
NGA,C_STRATEGIES_FOR_FORESTS_376
NGA,D_STRATEGIES_FOR_BIODIVERSITY_384
NGA,E_STRATEGIES_FOR_HEALTH_AND_SANITATION_391
NGA,F_STRATEGIES_FOR_HUMAN_SETTLEMENTS_AND_HOUSING_398
NGA,G_STRATEGIES_FOR_ENERGY_404
NGA,H_STRATEGIES_FOR_TRANSPORTATION_AND_COMMUNICATIONS_411
NGA,I_STRATEGIES_FOR_INDUSTRY_AND_COMMERCE_417
NGA,J_STRATEGIES_FOR_DISASTER_MIGRATION_AND_SECURITY_426
NGA,K_STRATEGIES_FOR_LIVELIHOODS_431
NGA,L_STRATEGIES_FOR_VULNERABLE_GROUPS_438
NGA,M_STRATEGIES_FOR_EDUCATION_448
AUS,AUSTRALIA_0
AUS,Australias_Intended_Nationally_Determined_Contribution_to_a_new_Climate_Change_Agreement__August_2015_2
AUS,I_Australias_commitment_7
AUS,II_A_fair_and_ambitious_contribution_to_deliver_the_Conventions_objective_16
AUS,III_Planning_processes_towards_achieving_Australias_target_28
AUS,Attachment_Australias_intended_nationally_determined_contribution_43
JAM,Intended_Nationally_Determined_Contribution_of_Jamaica_1
JAM,Communicated_to_the_UNFCCC_3
JAM,1_The_National_Context_5
JAM,2_Mitigation_Contribution_14
JAM,21_Scope_16
JAM,22_Policy_Actions_19
JAM,23_Modelled_Impact_of_Policy_Actions_on_Emissions_Growth_Trajectory_34
JAM,3_Information_to_Facilitate_Clarity_Transparency_and_Understanding_42
JAM,31_Choice_of_base_year_62
JAM,32_Fairness_and_Ambition_65
JAM,4_Planning_Processes_for_Implementation_68
JAM,5_Additional_Information_73
JAM,51_ADAPTATION_75
SAU,The_Intended_Nationally_Determined_Contribution_of_the_Kingdom_of_Saudi_Arabia_under_the_UNFCCC_0
SAU,Executive_Summary_10
SAU,I__National_Circumstances_17
SAU,II__Contribution_to_Economic_diversification_with_mitigation_cobenefits_28
SAU,III__Contributions_to_Adaptation_41
SAU,IV__Addressing_Response_Measures_56
SAU,V_Timeframe_67
SAU,VI__Means_of_Implementation_72
SAU,VII__Monitoring_and_reporting_progress_on_INDC_implementation_at_the_national_level_81
SAU,VIII__Ambition_and_Fairness_84
HUN,SUBMISSION_BY_LATVIA_AND_THE_EUROPEAN_COMMISSION_ON_BEHALF_OF_THE_EUROPEAN_UNION_AND_ITS_MEMBER_STATES_0
HUN,Subject_Intended_Nationally_Determined_Contribution_of_the_EU_and_its_Member_States_6
HUN,Introduction_8
HUN,Intended_nationally_determined_contribution_INDC_of_the_EU_and_its_Member_States_14
HUN,ANNEX_20
HUN,Intended_Nationally_Determined_Contribution_of_the_EU_and_its_Member_States_21
HUN,Follow_up_107
SOM,SOMALIAS_INTENDED_NATIONALLY_DETERMINED_CONTRIBUTIONS_INDCs_0
SOM,1_Introduction_8
SOM,11_Climate_Ecology_and_the_Status_of_the_Environment_11
SOM,12_Disasters_in_Somalia_and_the_Needed_Policies_and_Actions_22
SOM,13_Importance_of_Livestock_Crop_Fisheries_and_Wildlife_51
SOM,14_Environmental_Challenges_Resulting_from_Charcoal_Production_and_Export_59
SOM,15_Renewable_Energy_Potential_Mitigation_and_Adaptation_74
SOM,16_Solar_Energy_80
SOM,17_Hydroelectric_93
SOM,18__Wind_96
SOM,19__Stakeholders_Engagement_in_the_INDCs_Process_99
SOM,110__Feasible_Mitigation_and_Adaptation_Policies_and_Actions_for_INDCs_103
SOM,2_Ready_for_Implementation_and_Planned_Adaptation_and_Mitigation_INDCs_Projects_108
SOM,21__Project_Profile_1_Adoption_of_Sustainable_Land_Management_to_Build_Resilient_Rural_Livelihoods_and_Enable_National_Food_Security_110
SOM,22_Project_Profile_2_Adaptation_Using_Integrated_Water_Resources_Management_to_Ensure_Water_Access_and_Supply_to_Vulnerable_Populations_and_Sectors_153
SOM,23__Project_Profile_3_Adaptation_by_Reducing_Risks_among_Vulnerable_Populations_from_Natural_Disasters_193
SOM,24_Project_Profile_4_UN_Joint_Programme_on_Sustainable_Charcoal_Production_and_Alternative_Livelihoods_PROSCAL_to_Mitigate_Against_Deforestation_235
SOM,25__Project_Profile_5_Rehabilitation_of_Fanoole_HydroElectric_Dam_and_Irrigation_Infrastructure_299
SOM,26_Project_Profile_6_Project_for_Domestication_of_Indigenous_and_the_Introduction_of_Economically_Important_Plant_Species_387
SOM,27_Project_Profile_7_Project_Proposal_Charcoal_Production_from_Prosopis_and_Replacement_with_Crop_Production_498
SOM,28_Project_Profile_8_Up_scaling_the_Use_of_Solar_Energy_529
SOM,29_Project_Profile_9_Marine_and_Coastal_Environmental_Governance_and_Management_of_Somalia_543
SOM,3_REFERENCES_588
ARM,Intended_Nationally_Determined_Contribution_of_the_Republic_of_Armenia_under_the_UN_Climate_Change_Framework_Convention_4
ARM,1_INDC_underlying_principles_15
ARM,2_Mitigation_of_climate_change_22
ARM,1_Applied_definitions_23
ARM,2_Calculation_basis_28
ARM,3_Timeframe_39
ARM,4_The_main_sectors_included_in_the_mitigation_contribution_are_46
ARM,5_Greenhouse_gases_considered_61
ARM,3_Adaptation_to_climate_change_70
ARM,4_Technology_transfer_83
ARM,5_Capacity_strengthening_90
ARM,6_Finance_95
ARM,7_Transparency_104
EGY,The_Arab_Republic_of_Egypt_0
EGY,Intended_Nationally_Determined_Contributions_as_per_2
EGY,United_Nation_Framework_Convention_on_Climate_Change_3
EGY,1_PREAMBLE_5
EGY,2_NATIONAL_CIRCUMSTANCES_20
EGY,21_Population_Growth_23
EGY,22_Economic_Conditions_31
EGY,23_National_Objectives_and_Priorities_45
EGY,24_Political_and_Social_Context_74
EGY,3_NATIONAL_EFFORTS_in_ADAPTATION_AND_MITIGATION_84
EGY,31_Egypts_Adaptation_Efforts_86
EGY,311_Adaptation_Challenges_Climate_Change_Risks_88
EGY,312_Egypts_Intended_Actions_to_Promote_Resilience_110
EGY,313_Adaptation_Action_Packages_151
EGY,32_Mitigation_Policies_and_Measures_203
EGY,321_Mitigation_Policies_205
EGY,322_Mitigation_Actions_239
EGY,4_NEW_MARKET_MECHANISMS_280
EGY,5_NEED_FOR_STRONG_ECONOMIC_APPROACH_283
EGY,6_MEANS_OF_IMPLEMENTATION_296
MDG,MADAGASCARS_INTENDED_NATIONALLY_DETERMINED_CONTRIBUTION_0
MDG,NATIONAL_CONTEXT_AND_PRIORITIES_2
MDG,SECTION_1_MITIGATION_11
MDG,1__National_Contribution_12
MDG,2_Major_mitigation_actions_31
MDG,Energy_34
MDG,Agriculture_40
MDG,LULUCF_44
MDG,Waste_50
MDG,Information_for_clarity_and_transparency_54
MDG,Category_source_and_scope_55
MDG,Reference_Scenario_on_the_period_of_2000_and_2030_60
MDG,Period_63
MDG,Greenhouse_Gases_67
MDG,Sectors_73
MDG,Inventory_Methods_and_Applied_Parameters_83
MDG,Planning_95
MDG,Fair_and_ambitious_99
MDG,Carbon_credits_106
MDG,SECTION_2_ADAPTATION_110
MDG,1__Overview_of_climate_scenarios_112
MDG,2__Examples_of_impacts_already_observed_regarding_current_climate_trends_125
MDG,Potential_Impacts_if_no_action_is_implemented_135
MDG,3__Priority_Actions_before_2020_143
MDG,Expected_Impacts_of_actions_before_2020_157
MDG,4__Actions_to_be_undertaken_between_2020_and_2030_163
MDG,Expected_impacts_until_year_2025_174
MDG,Expected_impacts_until_year_2030_180
MDG,SECTION_3_MEANS_OF_IMPLEMENTATION_188
MDG,1__Gaps_and_obstacles_192
MDG,2__Cost_estimates_196
MDG,Table_2_Costs_Estimates_of_climate_actions_in_the_framework_of_the_INDC_of_Madagascar_period_20152030_201
MDG,ANNEXE_209
BIH,Additional_information_87
MNE,Government____of__Montenegro_0
MNE,Intended_Nationally_Determined_Contribution_INDC_of_Montenegro_following_decision_1CP19_and_decision_1CP20_2
MNE,ANNEX_18
MNE,Intended_Nationally_Determined_Contribution_of_Montenegro_20
MNE,Fairness_equity_ambition_and_Means_of_Implementation_68
MNE,Key_Assumptions_83
GEO,GEORGIAS_INTENDED_NATIONALLY_DETERMINED_CONTRIBUTION_0
GEO,SUBMISSION_TO_THE_UNFCCC_2
GEO,Introduction_6
GEO,Intended_nationally_determined_contribution_INDC_of_Georgia_18
GEO,Adaptation_46
GEO,Annex
GEO,Forests_75
NRU,REPUBLIC_OF_NAURU_0
NRU,Intended_Nationally_Determined_Contribution_iNDC_Under_the_United_Nations_Convention_on_Climate_Change_1
NRU,Introduction_3
NRU,Executive_Summary_11
NRU,National_Circumstances_31
NRU,Adaptation_45
NRU,Loss_and_Damage_from_climate_change_79
NRU,Mitigation_96
NAM,REPUBLIC_OF_NAMIBIA_0
NAM,Intended_Nationally_Determined_Contributions_INDC_of_The_Republic_of_Namibia_to_the_United_Nations_Framework_Convention_on_Climate_Change_1
NAM,Preamble_7
NAM,Summary_14
NAM,National_Circumstances_90
NAM,National_development_goals_and_priorities_92
NAM,Climate_change_goal_and_context_the_long_term_vision_for_GHG_emissions_management_95
NAM,Mitigation_Contribution_107
NAM,Timeframe_110
NAM,Type_of_Contribution_112
NAM,Reference_119
NAM,Target_level_128
NAM,Sectors_133
NAM,ENERGY_148
NAM,IPPU_171
NAM,AFOLU_182
NAM,WASTE_213
NAM,Gases_223
NAM,Accounting_Methodologies_227
NAM,Equity_and_Ambition_242
NAM,Institutional_Arrangements_and_Planning_Process_254
NAM,Adaptation_Contribution_260
NAM,Rationale_and_process_for_developing_INDCs_on_adaptation_262
NAM,Climate_change_trends_impacts_and_vulnerabilities_269
NAM,Longterm_and_nearterm_adaptation_visions_goals_and_targets_289
NAM,Current_and_planned_adaptation_undertakings_and_support_299
NAM,Gaps_Barriers_and_Needs_322
NAM,Means_of_Implementation_333
NAM,Summary_of_Needs_340
NAM,Monitoring_and_Reporting_Progress_376
NAM,List_of_acronyms_and_abbreviations_379
MHL,Republic_of_the_Marshall_Islands_0
MHL,Intended_Nationally_Determined_Contribution_1
MHL,Communicated_to_the_UNFCCC_on_21_July_2015_2
MHL,Introduction_4
MHL,Intended_Nationally_Determined_Contribution_INDC_9
MHL,INFORMATION_TO_FACILITATE_CLARITY_TRANSPARENCY__UNDERSTANDING_15
MHL,ACCOMPANYING_INFORMATION_ON_RMIS_INDC_41
MHL,General_Information_43
MHL,Mitigation_50
MHL,Adaptation_103
CAN,CANADAS_2017_NATIONALLY_DETERMINED_CONTRIBUTION_SUBMISSION_TO_THE_UNITED_NATIONS_FRAMEWORK_CONVENTION_ON_CLIMATE_CHANGE_0
MAR,MOROCCO_0
MAR,NATIONALLY_DETERMINED_CONTRIBUTION_UNDER_THE_UNFCCC_1
MAR,Introduction_3
MAR,Moroccos_National_Circumstances_5
MAR,Moroccos___Vision__on__Climate_Change_10
MAR,Development_Process_28
MAR,MOROCCO_NATIONALLY_DETERMINED_CONTRIBUTION_RELATIVE_TO_MITIGATION_44
MAR,Mitigation_Targets_55
MAR,Assumptions_and_Methodological_Approaches_76
MAR,Planing_and_Implementation_117
MAR,Other_Considerations_144
MAR,MOROCCO_ADAPTATION_COMMUNICATION_154
MAR,Moroccos_Vulnerability_to_Climate_Change_155
MAR,Moroccos_Vision_to_Address_the_Risks_of_Climate_Change_Impacts_183
MAR,Objectives_to_Build_Resilience_191
MAR,Moroccos_Adaptation_Finance_Needs_216
MAR,Monitoring_and_Evaluation_System_for_Adaptation_in_Morocco_240
GRC,SUBMISSION_BY_LATVIA_AND_THE_EUROPEAN_COMMISSION_ON_BEHALF_OF_THE_EUROPEAN_UNION_AND_ITS_MEMBER_STATES_0
GRC,Subject_Intended_Nationally_Determined_Contribution_of_the_EU_and_its_Member_States_6
GRC,Introduction_8
GRC,Intended_nationally_determined_contribution_INDC_of_the_EU_and_its_Member_States_14
GRC,ANNEX_20
GRC,Intended_Nationally_Determined_Contribution_of_the_EU_and_its_Member_States_21
GRC,Follow_up_107
SGP,SINGAPORES_INTENDED_NATIONALLY_DETERMINED_CONTRIBUTION_INDC_AND_ACCOMPANYING_INFORMATION_ON_SINGAPORES_NATIONAL_CIRCUMSTANCES_AND_ADAPTATION_EFFORTS_0
SGP,ACCOMPANYING_INFORMATION_ON_SINGAPORES_NATIONAL_CIRCUMSTANCES_AND_ADAPTATION_EFFORTS_30
SGP,SINGAPORES_NATIONAL_CIRCUMSTANCES_32
SGP,1_Singapore_is_Alternative_EnergyDisadvantaged_34
SGP,2_Singapore_is_Carbon_Efficient_40
SGP,3_Singapores_INDC_is_a_Stretch_Goal_44
SGP,4_Singapore_Collaborates_Internationally_48
SGP,SINGAPORES_ADAPTATION_EFFORTS_59
SGP,1_Adaptation_Challenges_61
SGP,2_Singapores_Longstanding_and_Future_Actions_to_Increase_Resilience_65
TUN,REPUBLIC_OF_TUNISIA_2
TUN,INTENDED_NATIONALLY_DETERMINED_CONTRIBUTION_7
TUN,Introduction_15
TUN,1__National_situation_36
TUN,2__The_Tunisian_contribution_towards_mitigation_65
TUN,21__Objective_67
TUN,Type_of_objective_69
TUN,Target_year_71
TUN,Implementation_period_73
TUN,Base_year_75
TUN,Overall_INDC_objective_77
TUN,Unconditional_and_conditionalmitigation_objectives_80
TUN,Equity_and_ambition_87
TUN,22__Coverage_and_scope_93
TUN,23__Funding_needs_for_mitigation_100
TUN,Investment_needs_102
TUN,Capacity_building_and_technology_transfer_needs_122
TUN,The_national_effort_and_support_from_international_financing_126
TUN,Usage_of_carbon_market_mechanisms_132
TUN,24__Planning_process_140
TUN,INDC_preparation_141
TUN,INDC_implementation_144
TUN,Monitoring_INDC_implementation_157
TUN,25__Methodological_approaches_167
TUN,Inventory_methodology_169
TUN,Global_warming_potential_173
TUN,Baseline_scenario_178
TUN,Mitigation_scenario_196
TUN,26__Expected_emissions_227
TUN,Baseline_emissions_and_those_of_the_INDC_scenario_MtCO<sub>2</sub>eq_229
TUN,Emission_reductions_MtCO<sub>2</sub>eq_245
TUN,Sectoral_contribution_to_emissions_reductions_up_to_2030_255
TUN,27__Other_information_sustainable_development_impacts_258
TUN,Energy_sector_260
TUN,Forestry_and_other_land_usages_265
TUN,Agriculture_271
TUN,3__The_Tunisian_contribution_towards_adaptation_282
TUN,31__Tunisias_exposure_to_climate_change_286
TUN,Temperature_288
TUN,Precipitation_290
TUN,Rising_sea_levels_292
TUN,32__Tunisias_vulnerability_to_climate_change_295
TUN,Water_resources_296
TUN,Coastline_300
TUN,Agriculture_311
TUN,Ecosystems_318
TUN,Health_323
TUN,Tourism_328
TUN,33__Measures_planned_by_Tunisia_to_adapt_to_climate_change_333
TUN,Water_resources_336
TUN,Coastline_339
TUN,Agriculture_342
TUN,Ecosystems_350
TUN,Tourism_359
TUN,Health_369
TUN,34__Needs_for_adaptation_funding_376
TUN,Investment_needs_378
TUN,International_support_required_for_adaptation_393
SDN,REPUBLIC_OF_SUDAN_0
SDN,INTENDED_NATIONALLY_DETERMINED_CONTRIBUTIONS_INDCs_2
SDN,Introduction_5
SDN,Mitigation_Contribution_38
SDN,Intended_Contributions_44
SDN,Adaptation_71
SDN,Introduction_73
SDN,AimObjective_76
SDN,Scope_79
SDN,Baseline_92
CHN,ENHANCED_ACTIONS_ON_CLIMATE_CHANGE__CHINA_S_INTENDED_NATIONALLY_DETERMINED_CONTRIBUTIONS1_1
CHN,I__ENHANCED_ACTIONS_ON_CLIMATE_CHANGE_13
CHN,II__POLICIES_AND_MEASURES_TO_IMPLEMENT_ENHANCED_ACTIONS_ON_CLIMATE_CHANGE_38
CHN,A_Implementing_Proactive_National_Strategies_on_Climate_Change_42
CHN,B_Improving_Regional_Strategies_on_Climate_Change_49
CHN,C_Building_LowCarbon_Energy_System_57
CHN,D_Building_Energy_Efficient_and_LowCarbon_Industrial_System_72
CHN,E_Controlling_Emissions_from_Building_and_Transportation_Sectors_86
CHN,F_Increasing_Carbon_Sinks_97
CHN,G_Promoting_the_LowCarbon_Way_of_Life_103
CHN,H_Enhancing_Overall_Climate_Resilience_108
CHN,I_Innovating_LowCarbon_Development_Growth_Pattern_122
CHN,J_Enhancing_Support_in_terms_of_Science_and_Technology_130
CHN,K_Increasing_Financial_and_Policy_Support_138
CHN,L_Promoting_Carbon_Emission_Trading_Market_147
CHN,M_Improving_Statistical_and_Accounting_System_for_GHG_Emissions_151
CHN,N_Broad_Participation_of_Stakeholders_161
CHN,O_Promoting_International_Cooperation_on_Climate_Change_169
CHN,III_CONTRIBUTIONS_TO_2015_AGREEMENT_NEGOTIATION_172
CHN,A_General_View_175
CHN,B_Mitigation_177
CHN,C_Adaptation_179
CHN,D_Finance_182
CHN,E_Technology_Development_and_Transfer_184
CHN,F_Capacity_Building_186
CHN,G_Transparency_of_Action_and_Support_188
CHN,H_Legal_Form_190
KAZ,Intended_Nationally_Determined_Contribution__Submission_of_the_Republic_of_Kazakhstan_0
